filename,width,height,class,xmin,ymin,xmax,ymax
07_open_circuit_07,2904,1921,Open_circuit,640,756,716,809
07_open_circuit_07,2904,1921,Open_circuit,1872,210,1940,265
07_open_circuit_07,2904,1921,Open_circuit,2329,442,2389,496
07_open_circuit_08,2904,1921,Open_circuit,1809,680,1860,735
07_open_circuit_08,2904,1921,Open_circuit,2226,824,2271,872
07_open_circuit_08,2904,1921,Open_circuit,1417,641,1473,692
07_open_circuit_08,2904,1921,Open_circuit,710,843,764,914
07_open_circuit_08,2904,1921,Open_circuit,1261,814,1317,861
07_open_circuit_09,2904,1921,Open_circuit,1721,595,1772,638
07_open_circuit_09,2904,1921,Open_circuit,2050,663,2101,713
07_open_circuit_09,2904,1921,Open_circuit,1537,1312,1588,1362
07_open_circuit_09,2904,1921,Open_circuit,1190,404,1247,452
07_open_circuit_09,2904,1921,Open_circuit,354,483,422,537
07_open_circuit_10,2904,1921,Open_circuit,1558,884,1611,929
07_open_circuit_10,2904,1921,Open_circuit,2332,1049,2376,1092
07_open_circuit_10,2904,1921,Open_circuit,2338,662,2386,713
07_open_circuit_10,2904,1921,Open_circuit,1066,909,1115,954
07_open_circuit_10,2904,1921,Open_circuit,1317,181,1375,238
08_open_circuit_01,2759,2154,Open_circuit,1571,1188,1613,1241
08_open_circuit_01,2759,2154,Open_circuit,843,925,876,960
08_open_circuit_01,2759,2154,Open_circuit,1540,1821,1592,1868
08_open_circuit_01,2759,2154,Open_circuit,1842,996,1889,1037
08_open_circuit_01,2759,2154,Open_circuit,282,1824,313,1871
08_open_circuit_02,2759,2154,Open_circuit,971,929,1027,977
08_open_circuit_02,2759,2154,Open_circuit,884,1243,932,1283
08_open_circuit_02,2759,2154,Open_circuit,281,1815,314,1861
08_open_circuit_02,2759,2154,Open_circuit,2412,1011,2443,1052
08_open_circuit_02,2759,2154,Open_circuit,2019,1322,2054,1369
08_open_circuit_03,2759,2154,Open_circuit,1669,922,1733,963
08_open_circuit_03,2759,2154,Open_circuit,2290,1237,2330,1283
08_open_circuit_03,2759,2154,Open_circuit,447,1443,503,1479
08_open_circuit_03,2759,2154,Open_circuit,2547,1647,2605,1702
08_open_circuit_03,2759,2154,Open_circuit,2115,607,2158,642
08_open_circuit_04,2759,2154,Open_circuit,695,1206,744,1242
08_open_circuit_04,2759,2154,Open_circuit,378,986,425,1026
08_open_circuit_04,2759,2154,Open_circuit,1671,936,1730,977
08_open_circuit_04,2759,2154,Open_circuit,698,917,749,948
08_open_circuit_04,2759,2154,Open_circuit,2090,1203,2125,1256
08_open_circuit_05,2759,2154,Open_circuit,1261,1340,1289,1390
08_open_circuit_05,2759,2154,Open_circuit,2389,1368,2418,1420
08_open_circuit_05,2759,2154,Open_circuit,2250,1056,2298,1111
08_open_circuit_05,2759,2154,Open_circuit,2166,703,2195,740
08_open_circuit_05,2759,2154,Open_circuit,598,1980,650,2021
08_open_circuit_06,2759,2154,Open_circuit,1939,657,1984,683
08_open_circuit_06,2759,2154,Open_circuit,906,906,950,954
08_open_circuit_06,2759,2154,Open_circuit,379,993,423,1049
08_open_circuit_06,2759,2154,Open_circuit,1838,1301,1884,1337
08_open_circuit_06,2759,2154,Open_circuit,1466,1825,1519,1864
08_open_circuit_07,2759,2154,Open_circuit,1959,1179,1990,1225
08_open_circuit_07,2759,2154,Open_circuit,2250,1049,2290,1106
08_open_circuit_07,2759,2154,Open_circuit,2556,1644,2596,1695
08_open_circuit_07,2759,2154,Open_circuit,870,1211,914,1243
08_open_circuit_07,2759,2154,Open_circuit,1116,993,1154,1033
08_open_circuit_08,2759,2154,Open_circuit,1544,673,1596,720
08_open_circuit_08,2759,2154,Open_circuit,2234,679,2265,731
08_open_circuit_08,2759,2154,Open_circuit,2409,998,2442,1053
08_open_circuit_08,2759,2154,Open_circuit,1191,1294,1221,1345
08_open_circuit_08,2759,2154,Open_circuit,379,916,424,968
08_open_circuit_09,2759,2154,Open_circuit,1832,631,1876,660
08_open_circuit_09,2759,2154,Open_circuit,2014,781,2059,823
08_open_circuit_09,2759,2154,Open_circuit,1336,1196,1396,1260
08_open_circuit_09,2759,2154,Open_circuit,1562,1183,1618,1234
08_open_circuit_09,2759,2154,Open_circuit,249,1758,274,1806
08_open_circuit_10,2759,2154,Open_circuit,462,1705,506,1732
08_open_circuit_10,2759,2154,Open_circuit,2368,1643,2446,1692
08_open_circuit_10,2759,2154,Open_circuit,2421,1397,2457,1445
08_open_circuit_10,2759,2154,Open_circuit,1981,1703,2035,1739
08_open_circuit_10,2759,2154,Open_circuit,1951,1175,1993,1223
09_open_circuit_01,2775,2159,Open_circuit,1207,456,1245,500
09_open_circuit_01,2775,2159,Open_circuit,829,952,870,990
09_open_circuit_01,2775,2159,Open_circuit,2210,1048,2252,1090
09_open_circuit_01,2775,2159,Open_circuit,1262,1628,1319,1680
09_open_circuit_01,2775,2159,Open_circuit,1832,1440,1864,1483
09_open_circuit_02,2775,2159,Open_circuit,1725,287,1760,315
09_open_circuit_02,2775,2159,Open_circuit,995,427,1040,467
09_open_circuit_02,2775,2159,Open_circuit,982,905,1036,950
09_open_circuit_02,2775,2159,Open_circuit,1663,1017,1699,1056
09_open_circuit_02,2775,2159,Open_circuit,1832,1183,1868,1225
09_open_circuit_02,2775,2159,Open_circuit,2587,975,2633,1055
09_open_circuit_03,2775,2159,Open_circuit,526,809,568,876
09_open_circuit_03,2775,2159,Open_circuit,2211,1040,2251,1083
09_open_circuit_03,2775,2159,Open_circuit,1986,1141,2025,1182
09_open_circuit_03,2775,2159,Open_circuit,2107,1478,2160,1516
09_open_circuit_03,2775,2159,Open_circuit,647,1628,689,1680
09_open_circuit_04,2775,2159,Open_circuit,1136,731,1172,772
09_open_circuit_04,2775,2159,Open_circuit,1412,1126,1455,1171
09_open_circuit_04,2775,2159,Open_circuit,783,1123,825,1162
09_open_circuit_04,2775,2159,Open_circuit,2076,775,2148,829
09_open_circuit_04,2775,2159,Open_circuit,1862,598,1896,642
09_open_circuit_05,2775,2159,Open_circuit,1197,430,1255,491
09_open_circuit_05,2775,2159,Open_circuit,2007,304,2054,346
09_open_circuit_05,2775,2159,Open_circuit,2209,1030,2253,1076
09_open_circuit_05,2775,2159,Open_circuit,1670,1019,1710,1058
09_open_circuit_05,2775,2159,Open_circuit,1627,1124,1663,1163
09_open_circuit_06,2775,2159,Open_circuit,1395,734,1445,768
09_open_circuit_06,2775,2159,Open_circuit,1195,865,1253,909
09_open_circuit_06,2775,2159,Open_circuit,1061,1127,1103,1162
09_open_circuit_06,2775,2159,Open_circuit,2319,570,2364,620
09_open_circuit_06,2775,2159,Open_circuit,1619,1289,1655,1328
09_open_circuit_07,2775,2159,Open_circuit,1826,1476,1876,1521
09_open_circuit_07,2775,2159,Open_circuit,2215,1033,2251,1078
09_open_circuit_07,2775,2159,Open_circuit,2291,1807,2337,1847
09_open_circuit_07,2775,2159,Open_circuit,349,1681,416,1736
09_open_circuit_07,2775,2159,Open_circuit,2412,1565,2454,1600
09_open_circuit_08,2775,2159,Open_circuit,868,566,911,603
09_open_circuit_08,2775,2159,Open_circuit,1628,1127,1673,1162
09_open_circuit_08,2775,2159,Open_circuit,2246,1187,2281,1226
09_open_circuit_08,2775,2159,Open_circuit,1669,555,1710,596
09_open_circuit_08,2775,2159,Open_circuit,1979,185,2023,241
09_open_circuit_09,2775,2159,Open_circuit,1621,262,1674,293
09_open_circuit_09,2775,2159,Open_circuit,1344,487,1386,530
09_open_circuit_09,2775,2159,Open_circuit,772,902,836,938
09_open_circuit_09,2775,2159,Open_circuit,2285,1068,2332,1104
09_open_circuit_09,2775,2159,Open_circuit,1134,1125,1175,1161
09_open_circuit_10,2775,2159,Open_circuit,1275,463,1316,514
09_open_circuit_10,2775,2159,Open_circuit,1625,540,1664,585
09_open_circuit_10,2775,2159,Open_circuit,1130,576,1178,628
09_open_circuit_10,2775,2159,Open_circuit,1309,1493,1366,1534
09_open_circuit_10,2775,2159,Open_circuit,2093,776,2157,828
10_open_circuit_01,2240,2016,Open_circuit,972,470,1033,522
10_open_circuit_01,2240,2016,Open_circuit,1663,570,1752,636
10_open_circuit_01,2240,2016,Open_circuit,1221,1083,1274,1164
10_open_circuit_01,2240,2016,Open_circuit,1489,1340,1580,1398
10_open_circuit_01,2240,2016,Open_circuit,1781,1641,1844,1710
10_open_circuit_02,2240,2016,Open_circuit,1291,572,1372,629
10_open_circuit_02,2240,2016,Open_circuit,1536,187,1590,252
10_open_circuit_02,2240,2016,Open_circuit,1977,536,2040,587
10_open_circuit_02,2240,2016,Open_circuit,2004,1321,2107,1373
10_open_circuit_02,2240,2016,Open_circuit,1805,1110,1885,1164
10_open_circuit_03,2240,2016,Open_circuit,969,434,1037,483
10_open_circuit_03,2240,2016,Open_circuit,1115,683,1194,738
10_open_circuit_03,2240,2016,Open_circuit,1520,593,1629,651
10_open_circuit_03,2240,2016,Open_circuit,1865,734,1956,795
10_open_circuit_03,2240,2016,Open_circuit,1245,444,1325,518
10_open_circuit_04,2240,2016,Open_circuit,1290,572,1374,630
10_open_circuit_04,2240,2016,Open_circuit,1838,599,1931,668
10_open_circuit_04,2240,2016,Open_circuit,1016,1044,1110,1102
10_open_circuit_04,2240,2016,Open_circuit,755,847,839,923
10_open_circuit_04,2240,2016,Open_circuit,1509,946,1603,1021
10_open_circuit_05,2240,2016,Open_circuit,1147,409,1200,485
10_open_circuit_05,2240,2016,Open_circuit,1276,587,1374,647
10_open_circuit_05,2240,2016,Open_circuit,1827,408,1890,485
10_open_circuit_05,2240,2016,Open_circuit,1255,879,1353,944
10_open_circuit_05,2240,2016,Open_circuit,1737,753,1794,836
10_open_circuit_06,2240,2016,Open_circuit,1346,937,1397,1022
10_open_circuit_06,2240,2016,Open_circuit,1014,1165,1113,1224
10_open_circuit_06,2240,2016,Open_circuit,857,1533,929,1618
10_open_circuit_06,2240,2016,Open_circuit,1669,1570,1775,1643
10_open_circuit_06,2240,2016,Open_circuit,1961,1685,2048,1777
11_open_circuit_01,2282,2248,Open_circuit,857,348,924,394
11_open_circuit_01,2282,2248,Open_circuit,1037,539,1103,603
11_open_circuit_01,2282,2248,Open_circuit,597,855,658,911
11_open_circuit_01,2282,2248,Open_circuit,1230,900,1296,956
11_open_circuit_01,2282,2248,Open_circuit,1136,1509,1177,1560
11_open_circuit_02,2282,2248,Open_circuit,1306,339,1396,410
11_open_circuit_02,2282,2248,Open_circuit,671,890,732,952
11_open_circuit_02,2282,2248,Open_circuit,1528,763,1603,837
11_open_circuit_02,2282,2248,Open_circuit,1074,1508,1134,1580
11_open_circuit_02,2282,2248,Open_circuit,1643,1624,1702,1695
11_open_circuit_02,2282,2248,Open_circuit,1787,1925,1852,1996
11_open_circuit_03,2282,2248,Open_circuit,866,375,922,422
11_open_circuit_03,2282,2248,Open_circuit,1503,1075,1582,1137
11_open_circuit_03,2282,2248,Open_circuit,963,1113,1024,1163
11_open_circuit_03,2282,2248,Open_circuit,1075,1475,1134,1534
11_open_circuit_03,2282,2248,Open_circuit,1318,1673,1370,1722
11_open_circuit_04,2282,2248,Open_circuit,1257,386,1328,449
11_open_circuit_04,2282,2248,Open_circuit,1060,92,1156,171
11_open_circuit_04,2282,2248,Open_circuit,1195,838,1265,892
11_open_circuit_04,2282,2248,Open_circuit,1511,1085,1575,1131
11_open_circuit_04,2282,2248,Open_circuit,1434,888,1500,940
11_open_circuit_05,2282,2248,Open_circuit,752,123,809,185
11_open_circuit_05,2282,2248,Open_circuit,970,383,1025,435
11_open_circuit_05,2282,2248,Open_circuit,1508,970,1573,1053
11_open_circuit_05,2282,2248,Open_circuit,624,1159,683,1228
11_open_circuit_05,2282,2248,Open_circuit,1079,1466,1136,1526
11_open_circuit_06,2282,2248,Open_circuit,487,739,539,815
11_open_circuit_06,2282,2248,Open_circuit,920,1200,971,1251
11_open_circuit_06,2282,2248,Open_circuit,1876,1803,1939,1872
11_open_circuit_06,2282,2248,Open_circuit,543,1862,596,1914
11_open_circuit_06,2282,2248,Open_circuit,740,1844,793,1900
11_open_circuit_07,2282,2248,Open_circuit,1029,533,1098,585
11_open_circuit_07,2282,2248,Open_circuit,954,689,1034,734
11_open_circuit_07,2282,2248,Open_circuit,757,859,799,919
11_open_circuit_07,2282,2248,Open_circuit,1190,1198,1239,1247
11_open_circuit_07,2282,2248,Open_circuit,1324,1392,1381,1460
11_open_circuit_08,2282,2248,Open_circuit,1075,735,1140,798
11_open_circuit_08,2282,2248,Open_circuit,1286,658,1352,722
11_open_circuit_08,2282,2248,Open_circuit,763,1106,809,1165
11_open_circuit_08,2282,2248,Open_circuit,1507,1149,1574,1203
11_open_circuit_08,2282,2248,Open_circuit,1089,1365,1134,1418
11_open_circuit_09,2282,2248,Open_circuit,766,355,827,411
11_open_circuit_09,2282,2248,Open_circuit,301,589,393,636
11_open_circuit_09,2282,2248,Open_circuit,429,1288,495,1347
11_open_circuit_09,2282,2248,Open_circuit,575,1359,629,1402
11_open_circuit_09,2282,2248,Open_circuit,1347,1393,1404,1456
11_open_circuit_10,2282,2248,Open_circuit,1074,674,1131,730
11_open_circuit_10,2282,2248,Open_circuit,1501,969,1571,1021
11_open_circuit_10,2282,2248,Open_circuit,929,1107,985,1161
11_open_circuit_10,2282,2248,Open_circuit,570,1621,618,1676
11_open_circuit_10,2282,2248,Open_circuit,1313,1867,1374,1947
12_open_circuit_01,2529,2530,Open_circuit,1708,510,1752,554
12_open_circuit_01,2529,2530,Open_circuit,1697,1444,1756,1483
12_open_circuit_01,2529,2530,Open_circuit,2186,1582,2239,1628
12_open_circuit_01,2529,2530,Open_circuit,1237,1825,1291,1872
12_open_circuit_01,2529,2530,Open_circuit,71,1763,124,1817
12_open_circuit_02,2529,2530,Open_circuit,1913,681,1963,735
12_open_circuit_02,2529,2530,Open_circuit,2219,564,2270,622
12_open_circuit_02,2529,2530,Open_circuit,918,1016,971,1066
12_open_circuit_02,2529,2530,Open_circuit,1535,1783,1602,1829
12_open_circuit_02,2529,2530,Open_circuit,317,1161,366,1235
12_open_circuit_03,2529,2530,Open_circuit,1726,1829,1782,1879
12_open_circuit_03,2529,2530,Open_circuit,2303,1711,2339,1774
12_open_circuit_03,2529,2530,Open_circuit,1317,1922,1370,1962
12_open_circuit_03,2529,2530,Open_circuit,112,2032,161,2092
12_open_circuit_03,2529,2530,Open_circuit,2343,2127,2392,2171
12_open_circuit_04,2529,2530,Open_circuit,1372,361,1416,410
12_open_circuit_04,2529,2530,Open_circuit,1496,371,1545,418
12_open_circuit_04,2529,2530,Open_circuit,900,733,951,784
12_open_circuit_04,2529,2530,Open_circuit,632,1235,677,1278
12_open_circuit_04,2529,2530,Open_circuit,1379,924,1426,966
12_open_circuit_05,2529,2530,Open_circuit,1864,754,1905,803
12_open_circuit_05,2529,2530,Open_circuit,1695,1083,1742,1128
12_open_circuit_05,2529,2530,Open_circuit,1864,1437,1900,1484
12_open_circuit_05,2529,2530,Open_circuit,1412,1569,1448,1609
12_open_circuit_05,2529,2530,Open_circuit,835,1824,884,1870
12_open_circuit_06,2529,2530,Open_circuit,1420,369,1458,436
12_open_circuit_06,2529,2530,Open_circuit,531,919,584,966
12_open_circuit_06,2529,2530,Open_circuit,2220,683,2268,739
12_open_circuit_06,2529,2530,Open_circuit,678,1615,736,1662
12_open_circuit_06,2529,2530,Open_circuit,2288,1089,2337,1145
12_open_circuit_07,2529,2530,Open_circuit,1857,689,1908,740
12_open_circuit_07,2529,2530,Open_circuit,1806,1487,1855,1538
12_open_circuit_07,2529,2530,Open_circuit,2263,1598,2305,1653
12_open_circuit_07,2529,2530,Open_circuit,2376,1965,2416,2039
12_open_circuit_07,2529,2530,Open_circuit,1095,2154,1152,2191
12_open_circuit_08,2529,2530,Open_circuit,1551,396,1600,449
12_open_circuit_08,2529,2530,Open_circuit,1966,845,2007,903
12_open_circuit_08,2529,2530,Open_circuit,1910,138,1972,184
12_open_circuit_08,2529,2530,Open_circuit,1397,1563,1448,1618
12_open_circuit_08,2529,2530,Open_circuit,1322,1118,1374,1163
12_open_circuit_09,2529,2530,Open_circuit,1452,418,1498,476
12_open_circuit_09,2529,2530,Open_circuit,1969,1443,2013,1493
12_open_circuit_09,2529,2530,Open_circuit,583,1537,641,1581
12_open_circuit_09,2529,2530,Open_circuit,639,685,694,731
12_open_circuit_09,2529,2530,Open_circuit,855,2014,904,2054
12_open_circuit_10,2529,2530,Open_circuit,1708,819,1747,866
12_open_circuit_10,2529,2530,Open_circuit,2076,1240,2134,1286
12_open_circuit_10,2529,2530,Open_circuit,661,1615,704,1661
12_open_circuit_10,2529,2530,Open_circuit,119,1858,155,1917
12_open_circuit_10,2529,2530,Open_circuit,515,1347,573,1391
01_short_01,3034,1586,Short,762,1135,827,1201
01_short_01,3034,1586,Short,538,936,608,998
01_short_01,3034,1586,Short,2299,1100,2354,1143
01_short_02,3034,1586,Short,1010,1371,1065,1417
01_short_02,3034,1586,Short,2559,556,2618,596
01_short_02,3034,1586,Short,1499,1326,1557,1373
01_short_03,3034,1586,Short,787,1205,841,1262
01_short_03,3034,1586,Short,1003,1318,1063,1369
01_short_03,3034,1586,Short,1318,1262,1379,1317
01_short_04,3034,1586,Short,1984,1227,2057,1287
01_short_04,3034,1586,Short,2205,1134,2280,1217
01_short_04,3034,1586,Short,2341,1160,2410,1226
01_short_05,3034,1586,Short,1725,1376,1793,1436
01_short_05,3034,1586,Short,942,890,999,938
01_short_05,3034,1586,Short,559,1053,619,1112
01_short_06,3034,1586,Short,754,1336,822,1402
01_short_06,3034,1586,Short,2064,1375,2135,1444
01_short_06,3034,1586,Short,445,923,517,991
01_short_07,3034,1586,Short,704,1114,770,1168
01_short_07,3034,1586,Short,1645,524,1744,616
01_short_07,3034,1586,Short,1598,1226,1687,1311
01_short_08,3034,1586,Short,934,1250,993,1314
01_short_08,3034,1586,Short,2352,1165,2421,1233
01_short_08,3034,1586,Short,2666,1111,2771,1209
01_short_09,3034,1586,Short,920,1254,996,1318
01_short_09,3034,1586,Short,803,1372,865,1432
01_short_09,3034,1586,Short,2348,1158,2414,1227
01_short_09,3034,1586,Short,2674,1108,2764,1208
01_short_09,3034,1586,Short,488,943,553,1002
01_short_09,3034,1586,Short,593,911,643,964
01_short_10,3034,1586,Short,541,913,599,966
01_short_10,3034,1586,Short,783,1200,840,1260
01_short_10,3034,1586,Short,619,885,655,932
01_short_11,3034,1586,Short,1104,1252,1165,1320
01_short_11,3034,1586,Short,2120,927,2206,1026
01_short_11,3034,1586,Short,2677,1064,2761,1147
01_short_11,3034,1586,Short,615,881,658,929
01_short_12,3034,1586,Short,747,1370,802,1433
01_short_12,3034,1586,Short,1496,1321,1546,1382
01_short_12,3034,1586,Short,602,878,656,932
01_short_12,3034,1586,Short,1978,1170,2047,1227
01_short_13,3034,1586,Short,2062,1373,2135,1442
01_short_13,3034,1586,Short,2681,1160,2764,1272
01_short_13,3034,1586,Short,608,878,656,932
01_short_14,3034,1586,Short,541,935,592,998
01_short_14,3034,1586,Short,611,873,658,932
01_short_14,3034,1586,Short,2252,1281,2326,1348
01_short_14,3034,1586,Short,2405,1172,2490,1257
01_short_15,3034,1586,Short,696,1112,737,1166
01_short_15,3034,1586,Short,1627,1226,1695,1295
01_short_15,3034,1586,Short,607,879,658,931
01_short_15,3034,1586,Short,444,938,500,984
01_short_16,3034,1586,Short,1633,462,1723,563
01_short_16,3034,1586,Short,2674,1057,2743,1151
01_short_16,3034,1586,Short,2144,692,2200,774
01_short_16,3034,1586,Short,616,884,658,933
01_short_17,3034,1586,Short,541,902,596,966
01_short_17,3034,1586,Short,559,1050,602,1108
01_short_17,3034,1586,Short,1138,1346,1191,1408
01_short_17,3034,1586,Short,614,886,656,928
01_short_18,3034,1586,Short,805,1166,870,1223
01_short_18,3034,1586,Short,817,1317,875,1371
01_short_18,3034,1586,Short,1987,1204,2059,1262
01_short_18,3034,1586,Short,619,887,653,926
01_short_19,3034,1586,Short,979,1293,1029,1340
01_short_19,3034,1586,Short,1336,1345,1389,1400
01_short_19,3034,1586,Short,2712,1111,2791,1209
01_short_19,3034,1586,Short,614,877,655,929
01_short_20,3034,1586,Short,720,1114,773,1172
01_short_20,3034,1586,Short,608,880,661,938
01_short_20,3034,1586,Short,1236,1374,1296,1426
01_short_20,3034,1586,Short,1671,297,1738,379
04_short_01,3056,2464,Short,856,1170,943,1249
04_short_01,3056,2464,Short,1364,472,1448,560
04_short_01,3056,2464,Short,1356,1519,1445,1612
04_short_02,3056,2464,Short,1579,1160,1677,1260
04_short_02,3056,2464,Short,2021,1596,2110,1694
04_short_02,3056,2464,Short,2570,1683,2685,1803
04_short_03,3056,2464,Short,2254,1562,2361,1702
04_short_03,3056,2464,Short,1404,1147,1525,1263
04_short_03,3056,2464,Short,974,2023,1126,2196
04_short_04,3056,2464,Short,703,1824,827,1923
04_short_04,3056,2464,Short,2045,1654,2118,1748
04_short_04,3056,2464,Short,241,2110,335,2198
04_short_05,3056,2464,Short,1742,781,1839,881
04_short_05,3056,2464,Short,2096,1025,2225,1155
04_short_05,3056,2464,Short,1885,375,1987,477
04_short_06,3056,2464,Short,1190,549,1271,625
04_short_06,3056,2464,Short,1248,236,1329,321
04_short_06,3056,2464,Short,835,872,929,956
04_short_07,3056,2464,Short,892,1508,989,1609
04_short_07,3056,2464,Short,1901,1344,2038,1457
04_short_07,3056,2464,Short,2018,1640,2124,1767
04_short_08,3056,2464,Short,401,1176,486,1272
04_short_08,3056,2464,Short,900,1002,988,1091
04_short_08,3056,2464,Short,498,1593,595,1711
04_short_09,3056,2464,Short,1906,1589,1996,1689
04_short_09,3056,2464,Short,2498,1597,2604,1704
04_short_09,3056,2464,Short,1533,1371,1622,1455
04_short_10,3056,2464,Short,2006,1537,2091,1635
04_short_10,3056,2464,Short,1389,1090,1490,1197
04_short_10,3056,2464,Short,2487,883,2585,1001
04_short_11,3056,2464,Short,444,1323,550,1422
04_short_11,3056,2464,Short,829,1130,905,1210
04_short_11,3056,2464,Short,2050,654,2197,765
04_short_12,3056,2464,Short,391,1193,493,1290
04_short_12,3056,2464,Short,498,1605,596,1714
04_short_12,3056,2464,Short,1129,1862,1240,1977
04_short_13,3056,2464,Short,1899,1298,2033,1410
04_short_13,3056,2464,Short,446,2235,559,2362
04_short_13,3056,2464,Short,237,1971,337,2075
04_short_14,3056,2464,Short,1485,656,1558,736
04_short_14,3056,2464,Short,730,1802,820,1897
04_short_14,3056,2464,Short,1750,768,1844,881
04_short_15,3056,2464,Short,2069,598,2187,720
04_short_15,3056,2464,Short,2580,982,2698,1102
04_short_15,3056,2464,Short,2244,1154,2364,1276
04_short_16,3056,2464,Short,1090,1139,1190,1241
04_short_16,3056,2464,Short,1853,1032,1955,1120
04_short_17,3056,2464,Short,1134,497,1209,584
04_short_17,3056,2464,Short,961,1147,1048,1232
04_short_17,3056,2464,Short,442,1195,550,1284
04_short_18,3056,2464,Short,376,2177,481,2291
04_short_18,3056,2464,Short,630,2166,727,2264
04_short_18,3056,2464,Short,2404,1697,2520,1824
04_short_19,3056,2464,Short,444,1284,548,1370
04_short_19,3056,2464,Short,502,1927,619,2043
04_short_19,3056,2464,Short,497,1582,595,1695
04_short_20,3056,2464,Short,1111,489,1221,607
04_short_20,3056,2464,Short,1801,1168,1887,1259
04_short_20,3056,2464,Short,1260,1210,1349,1297
05_short_01,2544,2156,Short,1653,1249,1728,1326
05_short_01,2544,2156,Short,2162,1775,2256,1859
05_short_01,2544,2156,Short,2263,1489,2330,1550
05_short_02,2544,2156,Short,1844,1340,1921,1411
05_short_02,2544,2156,Short,1485,1705,1552,1770
05_short_02,2544,2156,Short,135,994,204,1059
05_short_03,2544,2156,Short,2285,1818,2364,1893
05_short_03,2544,2156,Short,2400,1683,2460,1739
05_short_03,2544,2156,Short,1577,1134,1659,1206
05_short_04,2544,2156,Short,1855,1332,1938,1413
05_short_04,2544,2156,Short,1379,1511,1449,1583
05_short_04,2544,2156,Short,1983,904,2098,984
05_short_05,2544,2156,Short,2253,1491,2324,1558
05_short_05,2544,2156,Short,2398,1568,2465,1635
05_short_05,2544,2156,Short,1530,1075,1604,1157
05_short_06,2544,2156,Short,585,634,672,728
05_short_06,2544,2156,Short,1998,873,2079,942
05_short_06,2544,2156,Short,1981,356,2056,423
05_short_07,2544,2156,Short,1959,1335,2044,1410
05_short_07,2544,2156,Short,2256,1781,2364,1856
05_short_07,2544,2156,Short,399,294,509,386
05_short_07,2544,2156,Short,1022,1495,1111,1589
05_short_08,2544,2156,Short,2360,1617,2431,1681
05_short_08,2544,2156,Short,1467,1697,1557,1778
05_short_08,2544,2156,Short,1706,542,1821,636
05_short_09,2544,2156,Short,370,806,456,899
05_short_09,2544,2156,Short,1669,1306,1763,1395
05_short_09,2544,2156,Short,1999,765,2080,843
05_short_10,2544,2156,Short,1496,270,1579,349
05_short_10,2544,2156,Short,1118,392,1212,466
06_short_01,2868,2316,Short,1661,1636,1725,1692
06_short_01,2868,2316,Short,1934,858,1985,907
06_short_01,2868,2316,Short,1701,479,1771,538
06_short_01,2868,2316,Short,688,889,772,960
06_short_01,2868,2316,Short,1358,1048,1405,1082
06_short_02,2868,2316,Short,1993,1158,2050,1216
06_short_02,2868,2316,Short,1809,741,1870,791
06_short_02,2868,2316,Short,1054,1046,1111,1094
06_short_02,2868,2316,Short,1000,733,1067,791
06_short_02,2868,2316,Short,2461,1602,2542,1676
06_short_03,2868,2316,Short,1927,1202,1989,1254
06_short_03,2868,2316,Short,939,1301,1015,1363
06_short_03,2868,2316,Short,1830,2058,1947,2147
06_short_03,2868,2316,Short,427,1417,488,1481
06_short_03,2868,2316,Short,159,907,240,988
06_short_04,2868,2316,Short,2015,759,2079,806
06_short_04,2868,2316,Short,1815,770,1870,822
06_short_04,2868,2316,Short,1373,1565,1426,1616
06_short_04,2868,2316,Short,486,920,574,1002
06_short_04,2868,2316,Short,954,1042,1015,1097
06_short_05,2868,2316,Short,1139,615,1203,683
06_short_05,2868,2316,Short,1416,485,1498,540
06_short_05,2868,2316,Short,932,330,1005,399
06_short_05,2868,2316,Short,531,434,600,492
06_short_05,2868,2316,Short,2199,1574,2271,1643
06_short_06,2868,2316,Short,1509,920,1571,975
06_short_06,2868,2316,Short,1739,799,1800,852
06_short_06,2868,2316,Short,1199,1085,1256,1136
06_short_06,2868,2316,Short,1736,1563,1798,1618
06_short_06,2868,2316,Short,1205,1263,1268,1324
06_short_07,2868,2316,Short,2079,1491,2136,1543
06_short_07,2868,2316,Short,1034,2126,1113,2204
06_short_07,2868,2316,Short,2311,1897,2372,1962
06_short_07,2868,2316,Short,121,1353,198,1414
06_short_07,2868,2316,Short,658,1927,736,2000
06_short_08,2868,2316,Short,428,1409,481,1463
06_short_08,2868,2316,Short,870,251,951,305
06_short_08,2868,2316,Short,253,724,324,803
06_short_08,2868,2316,Short,528,458,603,523
06_short_08,2868,2316,Short,719,92,791,163
06_short_09,2868,2316,Short,1104,364,1165,436
06_short_09,2868,2316,Short,1745,475,1818,537
06_short_09,2868,2316,Short,2029,313,2124,397
06_short_09,2868,2316,Short,881,324,961,404
06_short_09,2868,2316,Short,571,593,637,658
06_short_10,2868,2316,Short,1797,738,1864,794
06_short_10,2868,2316,Short,1539,1084,1603,1132
06_short_10,2868,2316,Short,1069,1064,1137,1137
06_short_10,2868,2316,Short,1565,1246,1631,1299
06_short_10,2868,2316,Short,1376,1517,1435,1570
06_short_11,2868,2316,Short,1797,544,1879,614
06_short_11,2868,2316,Short,1901,1267,1962,1329
06_short_11,2868,2316,Short,2047,1285,2115,1339
06_short_11,2868,2316,Short,1766,1587,1845,1649
06_short_11,2868,2316,Short,999,731,1059,796
07_short_01,2904,1921,Short,898,352,1002,426
07_short_01,2904,1921,Short,397,621,538,730
